StartTime,EndTime,FilteredVolume,FilteredDuration,FilteredFlowRate,OriginalVolume,OriginalDuration,OriginalFlowRate,RMS,Number_of_peaks,Peak_Value,Mode_Value,Label
7/28/20 11:53:31,7/28/20 11:54:31,1.789617,1,1.789617,2.122569,1,2.122569,0.128503226,3,0.166476,0.166476,toilet
7/28/20 12:10:15,7/28/20 12:11:15,1.997712,1,1.997712,2.330664,1,2.330664,0.145765559,3,0.208095,0.166476,toilet
7/28/20 12:16:31,7/28/20 12:16:39,0.124857,0.133333333,0.9364275,0.124857,0.133333333,0.9364275,0.065805417,0,0.083238,0.041619,faucet
7/28/20 12:18:11,7/28/20 12:18:27,0.166476,0.266666667,0.624285,0.166476,0.266666667,0.624285,0.041619,0,0.041619,0.041619,faucet
7/28/20 12:26:55,7/28/20 12:27:7,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/28/20 12:30:43,7/28/20 12:31:7,0.291333,0.4,0.7283325,0.41619,0.4,1.040475,0.050972657,0,0.083238,0.041619,faucet
7/28/20 12:32:43,7/28/20 12:33:39,1.831236,0.933333333,1.962038571,2.122569,0.933333333,2.274181071,0.138928044,2,0.166476,0.166476,toilet
7/28/20 12:44:27,7/28/20 12:44:39,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/28/20 12:45:47,7/28/20 12:45:59,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/28/20 12:46:19,7/28/20 12:47:23,2.663616,1.066666667,2.49714,2.996568,1.066666667,2.8092825,0.172856689,3,0.208095,0.166476,toilet
7/28/20 12:47:39,7/28/20 12:47:59,0.208095,0.333333333,0.624285,0.332952,0.333333333,0.998856,0.041619,0,0.041619,0.041619,faucet
7/28/20 13:17:7,7/28/20 13:18:3,1.789617,0.933333333,1.917446786,2.164188,0.933333333,2.318772857,0.13394041,4,0.166476,0.166476,toilet
7/28/20 13:38:23,7/28/20 13:39:35,2.91333,1.2,2.427775,3.579234,1.2,2.982695,0.165896951,2,0.208095,0.166476,toilet
7/28/20 14:01:59,7/28/20 14:02:23,0.249714,0.4,0.624285,0.374571,0.4,0.9364275,0.041619,0,0.041619,0.041619,faucet
7/28/20 14:08:7,7/28/20 14:09:3,0.582666,0.933333333,0.624285,0.915618,0.933333333,0.981019286,0.041619,0,0.041619,0.041619,faucet
7/28/20 14:14:11,7/28/20 14:15:7,1.831236,0.933333333,1.962038571,2.122569,0.933333333,2.274181071,0.137135349,3,0.166476,0.166476,toilet
7/28/20 14:40:23,7/28/20 14:40:51,2.039331,0.466666667,4.369995,2.289045,0.466666667,4.905096429,0.311050569,0,0.41619,0.374571,toilet
7/28/20 15:14:51,7/28/20 15:16:3,2.746854,1.2,2.289045,3.454377,1.2,2.8786475,0.15634077,1,0.166476,0.166476,toilet
7/28/20 15:31:35,7/28/20 15:39:51,20.559786,8.333333333,2.46717432,22.349403,8.333333333,2.48715144,0.236401782,17,0.166476,0.166476,hose
7/28/20 15:35:31,7/28/20 15:39:27,6.742278,4,1.6855695,8.157324,4,2.02892625,0.236401782,6,0.41619,0.41619,hose
7/28/20 15:35:51,7/28/20 15:35:51,0.041619,0.066666667,0.624285,0.041619,0.066666667,0.624285,0.236401782,6,0.041619,0.041619,faucet
7/28/20 16:08:55,7/28/20 16:10:7,2.996568,1.2,2.49714,3.454377,1.2,2.8786475,0.171037831,2,0.208095,0.166476,toilet
7/28/20 16:23:31,7/28/20 16:24:31,0.665904,1,0.665904,1.040475,1,1.040475,0.04559133,0,0.083238,0.041619,faucet
7/28/20 16:25:7,7/28/20 16:25:15,0.124857,0.133333333,0.9364275,0.124857,0.133333333,0.9364275,0.065805417,0,0.083238,0.041619,faucet
7/28/20 16:50:35,7/28/20 16:55:51,9.98856,5.266666667,1.896562025,11.611701,5.266666667,2.204753354,0.127549878,1,0.208095,0.124857,shower
7/28/20 17:26:3,7/28/20 17:27:15,2.788473,1.2,2.3237275,3.454377,1.2,2.8786475,0.157872058,1,0.166476,0.166476,toilet
7/28/20 17:35:23,7/28/20 17:35:51,0.332952,0.466666667,0.713468571,0.457809,0.466666667,0.981019286,0.049744219,0,0.083238,0.041619,faucet
7/28/20 17:56:47,7/28/20 17:57:43,1.706379,0.933333333,1.828263214,2.164188,0.933333333,2.318772857,0.129239273,4,0.166476,0.124857,toilet
7/28/20 18:06:47,7/28/20 18:07:15,0.291333,0.466666667,0.624285,0.374571,0.466666667,0.802652143,0.041619,0,0.041619,0.041619,faucet
7/28/20 18:19:15,7/28/20 18:19:59,0.457809,0.733333333,0.624285,0.749142,0.733333333,1.021557273,0.041619,0,0.041619,0.041619,faucet
7/28/20 18:26:15,7/28/20 18:26:27,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/28/20 18:36:23,7/28/20 18:36:39,0.166476,0.266666667,0.624285,0.249714,0.266666667,0.9364275,0.041619,0,0.041619,0.041619,faucet
7/28/20 19:28:35,7/28/20 19:29:47,3.038187,1.2,2.5318225,3.495996,1.2,2.91333,0.173551175,3,0.208095,0.166476,toilet
7/28/20 19:51:35,7/28/20 19:52:47,2.788473,1.2,2.3237275,3.537615,1.2,2.9480125,0.15848043,0,0.166476,0.166476,toilet
7/28/20 20:47:19,7/28/20 20:47:59,0.41619,0.666666667,0.624285,0.457809,0.666666667,0.6867135,0.041619,0,0.041619,0.041619,faucet
7/28/20 21:01:11,7/28/20 21:01:23,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/28/20 21:06:23,7/28/20 21:11:3,11.944653,4.666666667,2.5595685,13.651032,4.666666667,2.925221143,0.172677656,2,0.249714,0.166476,clothwasher
7/28/20 21:19:3,7/28/20 21:19:39,1.082094,0.6,1.80349,1.415046,0.6,2.35841,0.127148145,2,0.166476,0.124857,toilet
7/28/20 21:22:7,7/28/20 21:23:7,2.621997,1,2.621997,3.038187,1,3.038187,0.192530052,3,0.291333,0.124857,hose
7/28/20 21:23:55,7/28/20 21:24:11,0.332952,0.266666667,1.24857,0.499428,0.266666667,1.872855,0.088287231,0,0.124857,0.083238,faucet
7/28/20 21:25:7,7/28/20 21:25:19,0.166476,0.2,0.83238,0.208095,0.2,1.040475,0.058858154,0,0.083238,0.041619,faucet
7/28/20 21:26:39,7/28/20 21:27:3,1.831236,0.4,4.57809,2.205807,0.4,5.5145175,0.314216559,1,0.374571,0.332952,toilet
7/28/20 21:35:55,7/28/20 21:37:11,2.788473,1.266666667,2.201426053,3.454377,1.266666667,2.727139737,0.152470186,2,0.166476,0.166476,toilet
7/28/20 21:38:35,7/28/20 21:39:51,2.788473,1.266666667,2.201426053,3.454377,1.266666667,2.727139737,0.152470186,2,0.166476,0.166476,toilet
7/28/20 22:09:27,7/28/20 22:10:43,3.038187,1.266666667,2.398568684,3.579234,1.266666667,2.825711053,0.165652536,2,0.208095,0.166476,toilet
7/28/20 23:12:47,7/28/20 23:13:43,1.872855,0.933333333,2.006630357,2.164188,0.933333333,2.318772857,0.141136896,2,0.166476,0.166476,toilet
7/28/20 23:58:35,7/28/20 23:59:31,1.872855,0.933333333,2.006630357,2.164188,0.933333333,2.318772857,0.141136896,3,0.166476,0.166476,toilet
7/29/20 3:45:15,7/29/20 4:44:35,37.082529,59.4,0.624285,67.173066,59.4,0.624285,0.049177107,10,0.041619,0.041619,irrigation
7/29/20 3:45:15,7/29/20 3:46:3,1.456665,0.866666667,1.680767308,2.122569,0.866666667,1.968898846,0.049177107,4,0.541047,0.541047,hose
7/29/20 3:49:43,7/29/20 3:50:27,0.499428,0.8,0.624285,0.749142,0.8,0.624285,0.049177107,4,0.041619,0.041619,faucet
7/29/20 7:14:15,7/29/20 7:15:27,2.788473,1.2,2.3237275,3.579234,1.2,2.982695,0.157872058,1,0.166476,0.166476,toilet
7/29/20 7:23:27,7/29/20 7:23:47,0.249714,0.333333333,0.749142,0.291333,0.333333333,0.873999,0.052644334,0,0.083238,0.041619,faucet
7/29/20 7:24:39,7/29/20 7:25:35,1.914474,0.933333333,2.051222143,2.289045,0.933333333,2.452548214,0.141574531,2,0.166476,0.166476,toilet
7/29/20 7:28:27,7/29/20 7:28:39,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/29/20 7:37:59,7/29/20 7:38:27,0.291333,0.466666667,0.624285,0.457809,0.466666667,0.981019286,0.041619,0,0.041619,0.041619,faucet
7/29/20 7:38:31,7/29/20 7:38:43,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
7/29/20 7:50:39,7/29/20 7:51:7,0.332952,0.466666667,0.713468571,0.374571,0.466666667,0.802652143,0.049744219,0,0.083238,0.041619,faucet
7/29/20 7:56:59,7/29/20 7:57:15,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
7/29/20 7:57:23,7/29/20 7:57:35,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/29/20 8:17:43,7/29/20 8:18:35,1.747998,0.866666667,2.016920769,2.122569,0.866666667,2.449118077,0.139475007,2,0.166476,0.166476,toilet
7/29/20 8:39:3,7/29/20 8:39:59,1.872855,0.933333333,2.006630357,2.122569,0.933333333,2.274181071,0.141136896,2,0.166476,0.166476,toilet
7/29/20 9:09:35,7/29/20 9:10:3,0.291333,0.466666667,0.624285,0.41619,0.466666667,0.891835714,0.041619,0,0.041619,0.041619,faucet
7/29/20 9:12:51,7/29/20 9:13:51,0.665904,1,0.665904,0.957237,1,0.957237,0.04559133,0,0.083238,0.041619,faucet
7/29/20 9:14:11,7/29/20 9:15:31,0.873999,1.333333333,0.65549925,1.456665,1.333333333,1.09249875,0.044631405,0,0.083238,0.041619,faucet
7/29/20 9:19:7,7/29/20 9:19:23,0.208095,0.266666667,0.78035625,0.208095,0.266666667,0.78035625,0.055056762,0,0.083238,0.041619,faucet
7/29/20 9:19:27,7/29/20 9:19:35,0.083238,0.133333333,0.624285,0.124857,0.133333333,0.9364275,0.041619,0,0.041619,0.041619,faucet
7/29/20 9:26:31,7/29/20 9:26:47,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
7/29/20 9:29:59,7/29/20 9:30:59,1.872855,1,1.872855,2.205807,1,2.205807,0.133786367,2,0.166476,0.166476,toilet
7/29/20 9:41:39,7/29/20 9:42:15,0.374571,0.6,0.624285,0.582666,0.6,0.97111,0.041619,0,0.041619,0.041619,faucet
7/29/20 9:42:19,7/29/20 9:42:35,0.166476,0.266666667,0.624285,0.166476,0.266666667,0.624285,0.041619,0,0.041619,0.041619,faucet
7/29/20 9:51:23,7/29/20 9:58:51,12.527319,7.533333333,1.662918451,14.649888,7.533333333,1.823133186,0.139085577,14,0.124857,0.124857,shower
7/29/20 9:51:55,7/29/20 9:52:47,1.498284,0.933333333,1.605304286,1.914474,0.933333333,1.694487857,0.139085577,10,0.124857,0.124857,toilet
7/29/20 9:57:11,7/29/20 9:57:55,0.499428,0.8,0.624285,0.582666,0.8,0.624285,0.139085577,10,0.041619,0.041619,faucet
7/29/20 9:58:27,7/29/20 9:58:43,0.208095,0.333333333,0.624285,0.249714,0.333333333,0.624285,0.139085577,10,0.041619,0.041619,faucet
7/29/20 9:59:11,7/29/20 9:59:19,0.124857,0.133333333,0.9364275,0.124857,0.133333333,0.9364275,0.065805417,0,0.083238,0.041619,faucet
7/29/20 10:05:27,7/29/20 10:05:43,0.166476,0.266666667,0.624285,0.166476,0.266666667,0.624285,0.041619,0,0.041619,0.041619,faucet
7/29/20 10:07:27,7/29/20 10:07:59,0.374571,0.533333333,0.702320625,0.541047,0.533333333,1.014463125,0.048802603,0,0.083238,0.041619,faucet
7/29/20 10:09:35,7/29/20 10:14:3,11.23713,4.466666667,2.515775373,13.151604,4.466666667,2.944388955,0.169248224,2,0.249714,0.166476,clothwasher
7/29/20 10:22:3,7/29/20 10:22:39,1.123713,0.6,1.872855,1.415046,0.6,2.35841,0.132339985,2,0.166476,0.166476,toilet
7/29/20 10:25:39,7/29/20 10:26:3,0.707523,0.4,1.7688075,0.957237,0.4,2.3930925,0.12600778,1,0.166476,0.124857,toilet
7/29/20 10:26:59,7/29/20 10:27:11,0.291333,0.2,1.456665,0.457809,0.2,2.289045,0.104738853,0,0.124857,0.124857,toilet
7/29/20 10:37:19,7/29/20 10:43:39,19.893882,6.4,3.108419063,21.766737,6.4,3.127927969,0.281601824,15,0.208095,0.208095,hose
7/29/20 10:37:23,7/29/20 10:40:15,5.327232,2.933333333,1.816101818,5.993136,2.933333333,1.986361364,0.281601824,5,0.457809,0.457809,hose
7/29/20 10:37:59,7/29/20 10:37:59,0.041619,0.066666667,0.624285,0.041619,0.066666667,0.624285,0.281601824,5,0.041619,0.041619,faucet
7/29/20 11:29:15,7/29/20 11:30:23,2.705235,1.133333333,2.386972059,3.287901,1.133333333,2.901089118,0.160556333,1,0.166476,0.166476,toilet
7/29/20 11:30:47,7/29/20 11:41:59,14.025603,11.26666667,1.244876006,18.686931,11.26666667,1.252263994,0.090324345,8,0.083238,0.083238,shower
7/29/20 11:30:47,7/29/20 11:31:19,0.790761,0.6,1.317935,1.082094,0.6,1.456665,0.090324345,3,0.124857,0.124857,toilet
7/29/20 11:45:43,7/29/20 11:46:35,1.789617,0.866666667,2.064942692,2.122569,0.866666667,2.449118077,0.142779442,2,0.166476,0.166476,toilet
7/29/20 12:24:19,7/29/20 12:24:39,0.208095,0.333333333,0.624285,0.249714,0.333333333,0.749142,0.041619,0,0.041619,0.041619,faucet
7/29/20 12:48:43,7/29/20 12:50:7,1.623141,1.4,1.159386429,2.289045,1.4,1.635032143,0.078652517,1,0.083238,0.083238,faucet
7/29/20 12:53:19,7/29/20 12:54:31,2.91333,1.2,2.427775,3.537615,1.2,2.9480125,0.163560258,1,0.208095,0.166476,toilet
7/29/20 13:00:27,7/29/20 13:00:43,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
7/29/20 13:02:19,7/29/20 13:02:31,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
7/29/20 13:02:55,7/29/20 13:03:3,0.124857,0.133333333,0.9364275,0.124857,0.133333333,0.9364275,0.065805417,0,0.083238,0.041619,faucet
7/29/20 13:21:59,7/29/20 13:22:23,0.291333,0.4,0.7283325,0.41619,0.4,1.040475,0.050972657,0,0.083238,0.041619,faucet
7/29/20 13:26:7,7/29/20 13:27:23,2.830092,1.266666667,2.234283158,3.579234,1.266666667,2.825711053,0.154548746,1,0.166476,0.166476,toilet
7/29/20 13:52:35,7/29/20 13:54:47,1.373427,2.2,0.624285,2.372283,2.2,1.078310455,0.041619,0,0.041619,0.041619,faucet
7/29/20 13:55:47,7/29/20 13:56:47,1.789617,1,1.789617,2.164188,1,2.164188,0.128503226,3,0.166476,0.166476,toilet
7/29/20 14:52:7,7/29/20 14:52:35,0.291333,0.466666667,0.624285,0.457809,0.466666667,0.981019286,0.041619,0,0.041619,0.041619,faucet
7/29/20 15:08:3,7/29/20 15:08:27,0.249714,0.4,0.624285,0.332952,0.4,0.83238,0.041619,0,0.041619,0.041619,faucet
7/29/20 15:10:27,7/29/20 15:11:23,1.914474,0.933333333,2.051222143,2.164188,0.933333333,2.318772857,0.142445767,2,0.166476,0.166476,toilet
7/29/20 15:15:35,7/29/20 15:16:31,0.624285,0.933333333,0.668876786,1.040475,0.933333333,1.114794643,0.045861904,0,0.083238,0.041619,faucet
7/29/20 15:28:23,7/29/20 15:34:23,11.278749,6.066666667,1.859134451,12.402462,6.066666667,1.859134451,0.151070803,15,0.124857,0.124857,shower
7/29/20 15:28:31,7/29/20 15:28:39,0.124857,0.2,0.624285,0.249714,0.2,0.624285,0.151070803,12,0.041619,0.041619,faucet
7/29/20 15:28:31,7/29/20 15:28:31,0.041619,0.066666667,0.624285,0.041619,0.066666667,0.624285,0.151070803,12,0.041619,0.041619,faucet
7/29/20 15:29:59,7/29/20 15:30:7,0.124857,0.2,0.624285,0.208095,0.2,0.624285,0.151070803,12,0.041619,0.041619,faucet
7/29/20 15:30:31,7/29/20 15:30:35,0.083238,0.133333333,0.624285,0.124857,0.133333333,0.624285,0.151070803,12,0.041619,0.041619,faucet
7/29/20 15:31:51,7/29/20 15:32:35,0.499428,0.8,0.624285,0.83238,0.8,0.624285,0.151070803,12,0.041619,0.041619,faucet
7/29/20 15:32:23,7/29/20 15:32:31,0.124857,0.2,0.624285,0.166476,0.2,0.624285,0.151070803,12,0.041619,0.041619,faucet
7/29/20 15:32:51,7/29/20 15:34:3,0.790761,1.266666667,0.624285,1.165332,1.266666667,0.624285,0.151070803,12,0.041619,0.041619,faucet
7/29/20 15:33:27,7/29/20 15:33:59,0.374571,0.6,0.624285,0.457809,0.6,0.624285,0.151070803,12,0.041619,0.041619,faucet
7/29/20 15:35:51,7/29/20 15:37:15,2.413902,1.4,1.724215714,2.954949,1.4,2.110677857,0.129717054,2,0.208095,0.166476,toilet
7/29/20 15:49:23,7/29/20 15:50:35,3.32952,1.2,2.7746,3.579234,1.2,2.982695,0.191226108,1,0.208095,0.208095,toilet
7/29/20 15:53:59,7/29/20 15:54:15,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
7/29/20 15:55:55,7/29/20 15:56:19,0.249714,0.4,0.624285,0.291333,0.4,0.7283325,0.041619,0,0.041619,0.041619,faucet
7/29/20 16:37:39,7/29/20 16:38:55,2.91333,1.266666667,2.299997368,3.620853,1.266666667,2.858568158,0.157470531,1,0.208095,0.166476,toilet
7/29/20 16:41:3,7/29/20 16:41:59,1.789617,0.933333333,1.917446786,2.164188,0.933333333,2.318772857,0.134860974,3,0.166476,0.166476,toilet
7/29/20 16:44:51,7/29/20 16:45:23,0.374571,0.533333333,0.702320625,0.582666,0.533333333,1.09249875,0.048802603,0,0.083238,0.041619,faucet
7/30/20 3:45:15,7/30/20 4:44:51,38.788908,59.6,0.650820604,70.252872,59.6,1.178739463,0.050915608,2,0.624285,0.041619,irrigation
7/30/20 5:00:15,7/30/20 7:21:27,2974.551549,141.2,21.0662291,3026.450442,141.2,21.433785,1.471727557,27,2.247426,1.498284,irrigation
7/31/20 3:45:23,7/31/20 4:44:55,38.830527,59.53333333,0.652248494,70.044777,59.53333333,1.176564003,0.051304544,2,0.582666,0.041619,irrigation
7/31/20 11:05:47,7/31/20 11:06:43,1.914474,0.933333333,2.051222143,2.205807,0.933333333,2.363364643,0.142445767,2,0.166476,0.166476,toilet
7/31/20 11:06:47,7/31/20 11:07:47,1.956093,1,1.956093,2.247426,1,2.247426,0.138034607,3,0.166476,0.166476,toilet
7/31/20 12:06:15,7/31/20 12:07:23,2.580378,1.133333333,2.276804118,2.954949,1.133333333,2.607307941,0.162135096,3,0.208095,0.208095,toilet
8/1/20 3:45:35,8/1/20 4:45:27,38.747289,59.86666667,0.647226431,69.878301,59.86666667,1.167232199,0.048291047,2,0.582666,0.041619,irrigation
8/2/20 3:45:43,8/2/20 4:45:39,38.497575,59.93333333,0.642339961,70.835538,59.93333333,1.181905528,0.047377786,1,0.541047,0.041619,irrigation
8/2/20 5:00:43,8/2/20 7:21:51,2970.680982,141.1333333,21.04875519,3012.424839,141.1333333,21.34453122,1.469545915,34,2.247426,1.498284,irrigation
8/2/20 17:00:47,8/2/20 17:02:3,3.287901,1.266666667,2.595711316,3.620853,1.266666667,2.858568158,0.179899111,2,0.208095,0.208095,toilet
8/2/20 17:03:35,8/2/20 17:03:59,1.623141,0.4,4.0578525,1.956093,0.4,4.8902325,0.289842796,1,0.374571,0.374571,toilet
8/2/20 17:07:3,8/2/20 17:08:3,1.872855,1,1.872855,2.205807,1,2.205807,0.132048808,4,0.166476,0.166476,toilet
8/2/20 17:19:23,8/2/20 17:29:55,19.769025,10.6,1.865002358,21.059214,10.6,1.865002358,0.235987229,19,0.124857,0.124857,shower
8/2/20 17:19:31,8/2/20 17:20:39,2.91333,1.2,2.427775,3.121425,1.2,2.49714,0.235987229,7,0.249714,0.249714,toilet
8/2/20 17:19:59,8/2/20 17:20:7,0.124857,0.2,0.624285,0.291333,0.2,1.456665,0.235987229,7,0.041619,0.041619,faucet
8/2/20 17:25:7,8/2/20 17:29:47,11.778177,4.733333333,2.488347254,13.983984,4.733333333,2.919191831,0.235987229,7,0.208095,0.208095,clothwasher
8/2/20 17:25:19,8/2/20 17:25:19,0.041619,0.066666667,0.624285,0.083238,0.066666667,0.624285,0.235987229,7,0.041619,0.041619,faucet
8/2/20 17:37:43,8/2/20 17:44:39,20.351691,7,2.907384429,22.05807,7,3.079806,0.2534841,21,0.208095,0.208095,hose
8/2/20 17:37:47,8/2/20 17:38:23,1.082094,0.666666667,1.623141,1.373427,0.666666667,2.0601405,0.2534841,14,0.041619,0.041619,faucet
8/2/20 17:39:15,8/2/20 17:39:47,2.122569,0.6,3.537615,2.455521,0.6,3.815075,0.2534841,14,0.374571,0.374571,toilet
8/2/20 17:39:35,8/2/20 17:39:35,0.041619,0.066666667,0.624285,0.041619,0.066666667,0.624285,0.2534841,14,0.041619,0.041619,faucet
8/2/20 17:41:19,8/2/20 17:41:47,0.749142,0.533333333,1.40464125,0.790761,0.533333333,1.326605625,0.2534841,14,0.124857,0.124857,toilet
8/2/20 17:41:31,8/2/20 17:41:35,0.083238,0.133333333,0.624285,0.124857,0.133333333,0.9364275,0.2534841,14,0.041619,0.041619,faucet
8/2/20 17:42:39,8/2/20 17:42:51,0.249714,0.266666667,0.9364275,0.41619,0.266666667,1.09249875,0.2534841,14,0.083238,0.083238,faucet
8/2/20 17:48:3,8/2/20 17:49:27,0.915618,1.4,0.654012857,1.498284,1.4,1.070202857,0.044492583,0,0.083238,0.041619,faucet
8/2/20 17:50:55,8/2/20 17:51:55,0.624285,1,0.624285,0.790761,1,0.790761,0.041619,0,0.041619,0.041619,faucet
8/2/20 17:53:27,8/2/20 17:54:15,1.331808,0.8,1.66476,1.623141,0.8,2.02892625,0.131610834,1,0.208095,0.041619,faucet
8/2/20 17:54:35,8/2/20 17:56:3,0.915618,1.466666667,0.624285,1.581522,1.466666667,1.078310455,0.041619,0,0.041619,0.041619,faucet
8/2/20 17:56:23,8/2/20 17:56:35,0.124857,0.2,0.624285,0.124857,0.2,0.624285,0.041619,0,0.041619,0.041619,faucet
8/2/20 17:57:7,8/2/20 17:57:51,0.457809,0.733333333,0.624285,0.707523,0.733333333,0.964804091,0.041619,0,0.041619,0.041619,faucet
8/2/20 17:57:59,8/2/20 17:58:7,0.083238,0.133333333,0.624285,0.124857,0.133333333,0.9364275,0.041619,0,0.041619,0.041619,faucet
8/2/20 17:59:7,8/2/20 17:59:31,0.249714,0.4,0.624285,0.249714,0.4,0.624285,0.041619,0,0.041619,0.041619,faucet
8/2/20 18:01:19,8/2/20 18:01:43,0.624285,0.4,1.5607125,0.790761,0.4,1.9769025,0.111416688,0,0.166476,0.083238,faucet
8/2/20 18:09:15,8/2/20 18:10:23,0.707523,1.133333333,0.624285,0.998856,1.133333333,0.881343529,0.041619,0,0.041619,0.041619,faucet
8/2/20 18:10:43,8/2/20 18:10:59,0.166476,0.266666667,0.624285,0.249714,0.266666667,0.9364275,0.041619,0,0.041619,0.041619,faucet
8/2/20 18:11:15,8/2/20 18:11:39,0.249714,0.4,0.624285,0.374571,0.4,0.9364275,0.041619,0,0.041619,0.041619,faucet
8/2/20 18:12:11,8/2/20 18:12:59,0.499428,0.8,0.624285,0.790761,0.8,0.98845125,0.041619,0,0.041619,0.041619,faucet
8/2/20 18:20:3,8/2/20 18:22:31,5.785041,2.466666667,2.345286892,6.950373,2.466666667,2.817718784,0.158849247,1,0.166476,0.166476,hose
8/2/20 18:25:7,8/2/20 18:35:19,25.595685,10.2,2.509380882,30.839679,10.2,3.023497941,0.167931741,5,0.208095,0.166476,hose
8/2/20 18:46:43,8/2/20 18:51:23,11.403606,4.666666667,2.443629857,13.193223,4.666666667,2.827119214,0.163929658,1,0.166476,0.166476,clothwasher
8/2/20 18:59:23,8/2/20 18:59:55,0.998856,0.533333333,1.872855,1.373427,0.533333333,2.575175625,0.131610834,2,0.166476,0.124857,toilet
8/2/20 19:02:55,8/2/20 19:03:23,0.749142,0.466666667,1.605304286,0.915618,0.466666667,1.962038571,0.113434273,1,0.166476,0.124857,toilet
8/2/20 19:04:15,8/2/20 19:04:31,0.332952,0.266666667,1.24857,0.457809,0.266666667,1.71678375,0.088287231,0,0.124857,0.083238,faucet
8/2/20 19:09:39,8/2/20 19:11:23,1.123713,1.733333333,0.648295962,1.997712,1.733333333,1.152526154,0.043954563,0,0.083238,0.041619,faucet
8/2/20 19:12:39,8/2/20 19:25:27,16.064934,12.86666667,1.24857,20.601405,12.86666667,1.24857,0.150149124,22,0.083238,0.083238,shower
8/2/20 19:12:39,8/2/20 19:14:19,4.702947,1.733333333,2.713238654,5.535327,1.733333333,3.193457885,0.150149124,8,0.374571,0.374571,toilet
8/2/20 19:18:39,8/2/20 19:19:15,2.289045,0.666666667,3.4335675,2.580378,0.666666667,3.6832815,0.150149124,8,0.41619,0.41619,toilet
8/2/20 19:30:35,8/2/20 19:31:31,1.789617,0.933333333,1.917446786,2.122569,0.933333333,2.274181071,0.134860974,2,0.166476,0.166476,toilet
8/2/20 20:05:15,8/2/20 20:09:51,11.23713,4.6,2.442854348,13.026747,4.6,2.831901522,0.163892464,0,0.166476,0.166476,clothwasher
8/2/20 20:17:47,8/2/20 20:18:23,1.165332,0.6,1.94222,1.415046,0.6,2.35841,0.135927085,2,0.166476,0.166476,toilet
8/2/20 20:21:23,8/2/20 20:21:47,0.790761,0.4,1.9769025,0.957237,0.4,2.3930925,0.139076393,1,0.166476,0.166476,toilet
8/2/20 20:22:43,8/2/20 20:22:59,0.374571,0.266666667,1.40464125,0.499428,0.266666667,1.872855,0.099798856,0,0.124857,0.124857,toilet
8/2/20 20:30:27,8/2/20 20:31:3,0.374571,0.6,0.624285,0.541047,0.6,0.901745,0.041619,0,0.041619,0.041619,faucet
8/2/20 20:32:35,8/2/20 20:33:11,0.374571,0.6,0.624285,0.499428,0.6,0.83238,0.041619,0,0.041619,0.041619,faucet
8/2/20 20:38:27,8/2/20 20:40:31,1.331808,2.066666667,0.644423226,2.247426,2.066666667,1.087464194,0.043586325,0,0.083238,0.041619,faucet
8/2/20 20:48:15,8/2/20 20:48:31,0.166476,0.266666667,0.624285,0.166476,0.266666667,0.624285,0.041619,0,0.041619,0.041619,faucet
8/2/20 20:49:59,8/2/20 20:50:15,0.166476,0.266666667,0.624285,0.208095,0.266666667,0.78035625,0.041619,0,0.041619,0.041619,faucet
8/2/20 20:50:19,8/2/20 20:50:39,0.208095,0.333333333,0.624285,0.332952,0.333333333,0.998856,0.041619,0,0.041619,0.041619,faucet
8/2/20 20:52:47,8/2/20 20:52:55,0.083238,0.133333333,0.624285,0.124857,0.133333333,0.9364275,0.041619,0,0.041619,0.041619,faucet
8/2/20 20:54:3,8/2/20 20:54:59,0.582666,0.933333333,0.624285,0.957237,0.933333333,1.025611071,0.041619,0,0.041619,0.041619,faucet
8/2/20 20:55:27,8/2/20 20:55:39,0.124857,0.2,0.624285,0.166476,0.2,0.83238,0.041619,0,0.041619,0.041619,faucet
8/2/20 20:55:55,8/2/20 20:56:11,0.208095,0.266666667,0.78035625,0.291333,0.266666667,1.09249875,0.055056762,0,0.083238,0.041619,faucet
